order_item_id,order_id,product_id,price_usd,cogs_usd,is_primary_item,website_session_id,created_at,user_id,revenue_usd,profit_usd
37574,30491,3,45.99,14.49,1,450960,2015-02-20 09:12:15,377067,45.99,31.5
37575,30491,1,49.99,19.49,0,450960,2015-02-20 09:12:15,377067,49.99,30.500000000000004
37576,30492,3,45.99,14.49,1,450986,2015-02-20 09:40:10,377088,45.99,31.5
37577,30493,2,59.99,22.49,1,451000,2015-02-20 09:57:35,377099,59.99,37.5
37578,30494,1,49.99,19.49,1,451007,2015-02-20 10:05:05,377106,49.99,30.500000000000004
37579,30495,1,49.99,19.49,1,451011,2015-02-20 10:09:33,377110,49.99,30.500000000000004
37580,30496,1,49.99,19.49,1,451003,2015-02-20 10:10:48,377102,49.99,30.500000000000004
37581,30496,3,45.99,14.49,0,451003,2015-02-20 10:10:48,377102,45.99,31.5
37582,30497,3,45.99,14.49,1,451023,2015-02-20 10:23:19,335555,45.99,31.5
37583,30498,1,49.99,19.49,1,451026,2015-02-20 10:23:36,377120,49.99,30.500000000000004
37584,30499,1,49.99,19.49,1,451077,2015-02-20 11:09:04,377161,49.99,30.500000000000004
37585,30500,1,49.99,19.49,1,451095,2015-02-20 11:28:02,377175,49.99,30.500000000000004
37586,30501,2,59.99,22.49,1,451119,2015-02-20 11:34:04,322007,59.99,37.5
37587,30502,1,49.99,19.49,1,451114,2015-02-20 11:35:44,377187,49.99,30.500000000000004
37588,30502,4,29.99,9.49,0,451114,2015-02-20 11:35:44,377187,29.99,20.5
37589,30503,1,49.99,19.49,1,451118,2015-02-20 11:37:23,377189,49.99,30.500000000000004
37590,30503,3,45.99,14.49,0,451118,2015-02-20 11:37:23,377189,45.99,31.5
37591,30504,2,59.99,22.49,1,451131,2015-02-20 11:46:42,377197,59.99,37.5
37592,30505,1,49.99,19.49,1,451133,2015-02-20 11:49:29,377199,49.99,30.500000000000004
37593,30505,3,45.99,14.49,0,451133,2015-02-20 11:49:29,377199,45.99,31.5
37594,30506,1,49.99,19.49,1,451160,2015-02-20 12:05:10,371668,49.99,30.500000000000004
37595,30507,1,49.99,19.49,1,451157,2015-02-20 12:07:56,377215,49.99,30.500000000000004
37596,30508,1,49.99,19.49,1,451197,2015-02-20 12:26:32,377249,49.99,30.500000000000004
37597,30509,1,49.99,19.49,1,451195,2015-02-20 12:28:48,377247,49.99,30.500000000000004
37598,30509,4,29.99,9.49,0,451195,2015-02-20 12:28:48,377247,29.99,20.5
37599,30510,1,49.99,19.49,1,451194,2015-02-20 12:29:48,377246,49.99,30.500000000000004
37600,30510,4,29.99,9.49,0,451194,2015-02-20 12:29:48,377246,29.99,20.5
37601,30511,1,49.99,19.49,1,451214,2015-02-20 12:48:15,377260,49.99,30.500000000000004
37602,30512,1,49.99,19.49,1,451213,2015-02-20 12:49:27,377259,49.99,30.500000000000004
37603,30512,4,29.99,9.49,0,451213,2015-02-20 12:49:27,377259,29.99,20.5
37604,30513,1,49.99,19.49,1,451251,2015-02-20 13:34:34,327413,49.99,30.500000000000004
37605,30513,4,29.99,9.49,0,451251,2015-02-20 13:34:34,327413,29.99,20.5
37606,30514,1,49.99,19.49,1,451304,2015-02-20 14:31:22,343232,49.99,30.500000000000004
37607,30515,1,49.99,19.49,1,451313,2015-02-20 14:34:35,365006,49.99,30.500000000000004
37608,30516,3,45.99,14.49,1,451317,2015-02-20 14:45:30,377339,45.99,31.5
37609,30516,1,49.99,19.49,0,451317,2015-02-20 14:45:30,377339,49.99,30.500000000000004
37610,30517,1,49.99,19.49,1,451345,2015-02-20 15:04:14,377358,49.99,30.500000000000004
37611,30517,3,45.99,14.49,0,451345,2015-02-20 15:04:14,377358,45.99,31.5
37612,30518,1,49.99,19.49,1,451341,2015-02-20 15:05:56,377355,49.99,30.500000000000004
37613,30519,2,59.99,22.49,1,451346,2015-02-20 15:09:37,377359,59.99,37.5
37614,30520,1,49.99,19.49,1,451372,2015-02-20 15:36:47,377378,49.99,30.500000000000004
37615,30520,4,29.99,9.49,0,451372,2015-02-20 15:36:47,377378,29.99,20.5
37616,30521,1,49.99,19.49,1,451378,2015-02-20 15:37:40,377384,49.99,30.500000000000004
37617,30522,1,49.99,19.49,1,451389,2015-02-20 15:43:07,377392,49.99,30.500000000000004
37618,30522,2,59.99,22.49,0,451389,2015-02-20 15:43:07,377392,59.99,37.5
37619,30523,1,49.99,19.49,1,451412,2015-02-20 16:00:16,377403,49.99,30.500000000000004
37620,30523,4,29.99,9.49,0,451412,2015-02-20 16:00:16,377403,29.99,20.5
37621,30524,1,49.99,19.49,1,451410,2015-02-20 16:01:31,377402,49.99,30.500000000000004
37622,30525,3,45.99,14.49,1,451416,2015-02-20 16:06:02,377407,45.99,31.5
37623,30525,2,59.99,22.49,0,451416,2015-02-20 16:06:02,377407,59.99,37.5
37624,30526,3,45.99,14.49,1,451423,2015-02-20 16:10:30,377413,45.99,31.5
37625,30527,1,49.99,19.49,1,451434,2015-02-20 16:23:24,353638,49.99,30.500000000000004
37626,30528,2,59.99,22.49,1,451437,2015-02-20 16:25:50,377423,59.99,37.5
37627,30529,1,49.99,19.49,1,451450,2015-02-20 16:37:59,377433,49.99,30.500000000000004
37628,30529,4,29.99,9.49,0,451450,2015-02-20 16:37:59,377433,29.99,20.5
37629,30530,2,59.99,22.49,1,451444,2015-02-20 16:42:53,377428,59.99,37.5
37630,30530,4,29.99,9.49,0,451444,2015-02-20 16:42:53,377428,29.99,20.5
37631,30531,1,49.99,19.49,1,451495,2015-02-20 17:30:18,377465,49.99,30.500000000000004
37632,30532,1,49.99,19.49,1,451504,2015-02-20 17:41:54,377474,49.99,30.500000000000004
37633,30533,3,45.99,14.49,1,451510,2015-02-20 17:57:32,364057,45.99,31.5
37634,30534,1,49.99,19.49,1,451522,2015-02-20 18:12:54,377487,49.99,30.500000000000004
37635,30535,1,49.99,19.49,1,451528,2015-02-20 18:24:26,377492,49.99,30.500000000000004
37636,30535,4,29.99,9.49,0,451528,2015-02-20 18:24:26,377492,29.99,20.5
37637,30536,1,49.99,19.49,1,451548,2015-02-20 18:52:38,377506,49.99,30.500000000000004
37638,30536,4,29.99,9.49,0,451548,2015-02-20 18:52:38,377506,29.99,20.5
37639,30537,1,49.99,19.49,1,451544,2015-02-20 18:52:43,377503,49.99,30.500000000000004
37640,30537,4,29.99,9.49,0,451544,2015-02-20 18:52:43,377503,29.99,20.5
37641,30538,1,49.99,19.49,1,451543,2015-02-20 18:55:05,359411,49.99,30.500000000000004
37642,30538,3,45.99,14.49,0,451543,2015-02-20 18:55:05,359411,45.99,31.5
37643,30539,1,49.99,19.49,1,451563,2015-02-20 19:16:18,377519,49.99,30.500000000000004
37644,30539,4,29.99,9.49,0,451563,2015-02-20 19:16:18,377519,29.99,20.5
37645,30540,2,59.99,22.49,1,451573,2015-02-20 19:37:37,377528,59.99,37.5
37646,30541,1,49.99,19.49,1,451581,2015-02-20 19:52:12,377535,49.99,30.500000000000004
37647,30542,1,49.99,19.49,1,451591,2015-02-20 20:09:03,352559,49.99,30.500000000000004
37648,30542,4,29.99,9.49,0,451591,2015-02-20 20:09:03,352559,29.99,20.5
37649,30543,1,49.99,19.49,1,451597,2015-02-20 20:12:26,343510,49.99,30.500000000000004
37650,30543,3,45.99,14.49,0,451597,2015-02-20 20:12:26,343510,45.99,31.5
37651,30544,1,49.99,19.49,1,451631,2015-02-20 21:19:58,377574,49.99,30.500000000000004
37652,30545,1,49.99,19.49,1,451632,2015-02-20 21:22:49,377575,49.99,30.500000000000004
37653,30545,4,29.99,9.49,0,451632,2015-02-20 21:22:49,377575,29.99,20.5
37654,30546,1,49.99,19.49,1,451639,2015-02-20 21:35:32,377580,49.99,30.500000000000004
37655,30547,1,49.99,19.49,1,451645,2015-02-20 21:57:20,377582,49.99,30.500000000000004
37656,30547,2,59.99,22.49,0,451645,2015-02-20 21:57:20,377582,59.99,37.5
37657,30548,1,49.99,19.49,1,451653,2015-02-20 22:00:01,334428,49.99,30.500000000000004
37658,30549,1,49.99,19.49,1,451677,2015-02-20 23:18:27,377607,49.99,30.500000000000004
37659,30550,1,49.99,19.49,1,451681,2015-02-20 23:51:47,377611,49.99,30.500000000000004
37660,30551,1,49.99,19.49,1,451686,2015-02-21 00:05:30,377615,49.99,30.500000000000004
37661,30552,4,29.99,9.49,1,451728,2015-02-21 03:25:04,377650,29.99,20.5
37662,30553,1,49.99,19.49,1,451729,2015-02-21 03:26:35,377651,49.99,30.500000000000004
37663,30553,3,45.99,14.49,0,451729,2015-02-21 03:26:35,377651,45.99,31.5
37664,30554,2,59.99,22.49,1,451731,2015-02-21 03:37:32,377653,59.99,37.5
37665,30555,1,49.99,19.49,1,451747,2015-02-21 05:39:20,377668,49.99,30.500000000000004
37666,30556,1,49.99,19.49,1,451765,2015-02-21 07:14:28,366092,49.99,30.500000000000004
37667,30557,1,49.99,19.49,1,451788,2015-02-21 07:56:27,336856,49.99,30.500000000000004
37668,30558,4,29.99,9.49,1,451792,2015-02-21 08:08:02,377703,29.99,20.5
37669,30559,4,29.99,9.49,1,451791,2015-02-21 08:10:56,377702,29.99,20.5
37670,30560,2,59.99,22.49,1,451817,2015-02-21 09:42:28,377723,59.99,37.5
37671,30561,1,49.99,19.49,1,451833,2015-02-21 10:54:46,377737,49.99,30.500000000000004
37672,30561,4,29.99,9.49,0,451833,2015-02-21 10:54:46,377737,29.99,20.5
37673,30562,1,49.99,19.49,1,451858,2015-02-21 11:33:53,377755,49.99,30.500000000000004
37674,30563,1,49.99,19.49,1,451890,2015-02-21 12:34:49,377781,49.99,30.500000000000004
37675,30563,4,29.99,9.49,0,451890,2015-02-21 12:34:49,377781,29.99,20.5
37676,30564,1,49.99,19.49,1,451889,2015-02-21 12:35:35,377780,49.99,30.500000000000004
37677,30565,1,49.99,19.49,1,451903,2015-02-21 13:10:47,377792,49.99,30.500000000000004
37678,30566,1,49.99,19.49,1,451914,2015-02-21 13:32:56,377801,49.99,30.500000000000004
37679,30566,2,59.99,22.49,0,451914,2015-02-21 13:32:56,377801,59.99,37.5
37680,30567,1,49.99,19.49,1,451912,2015-02-21 13:33:19,377799,49.99,30.500000000000004
37681,30567,4,29.99,9.49,0,451912,2015-02-21 13:33:19,377799,29.99,20.5
37682,30568,2,59.99,22.49,1,451926,2015-02-21 13:54:31,377811,59.99,37.5
37683,30568,4,29.99,9.49,0,451926,2015-02-21 13:54:31,377811,29.99,20.5
37684,30569,1,49.99,19.49,1,451936,2015-02-21 14:09:01,377818,49.99,30.500000000000004
37685,30570,1,49.99,19.49,1,451962,2015-02-21 15:04:15,377836,49.99,30.500000000000004
37686,30571,1,49.99,19.49,1,451965,2015-02-21 15:15:28,377839,49.99,30.500000000000004
37687,30571,3,45.99,14.49,0,451965,2015-02-21 15:15:28,377839,45.99,31.5
37688,30572,1,49.99,19.49,1,451966,2015-02-21 15:22:02,377840,49.99,30.500000000000004
37689,30573,1,49.99,19.49,1,451968,2015-02-21 15:27:27,377842,49.99,30.500000000000004
37690,30574,1,49.99,19.49,1,451979,2015-02-21 15:58:55,377853,49.99,30.500000000000004
37691,30575,1,49.99,19.49,1,451997,2015-02-21 16:52:46,377867,49.99,30.500000000000004
37692,30575,3,45.99,14.49,0,451997,2015-02-21 16:52:46,377867,45.99,31.5
37693,30576,1,49.99,19.49,1,451998,2015-02-21 16:54:42,377868,49.99,30.500000000000004
37694,30577,3,45.99,14.49,1,452006,2015-02-21 17:39:08,377874,45.99,31.5
37695,30578,1,49.99,19.49,1,452037,2015-02-21 18:55:11,377898,49.99,30.500000000000004
37696,30578,3,45.99,14.49,0,452037,2015-02-21 18:55:11,377898,45.99,31.5
37697,30579,1,49.99,19.49,1,452040,2015-02-21 19:01:14,377901,49.99,30.500000000000004
37698,30580,1,49.99,19.49,1,452072,2015-02-21 20:27:40,377920,49.99,30.500000000000004
37699,30581,1,49.99,19.49,1,452084,2015-02-21 21:19:15,377928,49.99,30.500000000000004
37700,30581,4,29.99,9.49,0,452084,2015-02-21 21:19:15,377928,29.99,20.5
37701,30582,2,59.99,22.49,1,452086,2015-02-21 21:28:55,377930,59.99,37.5
37702,30583,1,49.99,19.49,1,452088,2015-02-21 21:32:13,377932,49.99,30.500000000000004
37703,30583,4,29.99,9.49,0,452088,2015-02-21 21:32:13,377932,29.99,20.5
37704,30584,1,49.99,19.49,1,452100,2015-02-21 22:23:00,377943,49.99,30.500000000000004
37705,30585,3,45.99,14.49,1,452101,2015-02-21 22:25:55,377944,45.99,31.5
37706,30585,4,29.99,9.49,0,452101,2015-02-21 22:25:55,377944,29.99,20.5
37707,30586,3,45.99,14.49,1,452117,2015-02-21 23:14:20,377956,45.99,31.5
37708,30587,1,49.99,19.49,1,452122,2015-02-21 23:19:32,334093,49.99,30.500000000000004
37709,30587,3,45.99,14.49,0,452122,2015-02-21 23:19:32,334093,45.99,31.5
37710,30588,3,45.99,14.49,1,452154,2015-02-22 02:17:37,377983,45.99,31.5
37711,30589,2,59.99,22.49,1,452177,2015-02-22 04:00:01,370345,59.99,37.5
37712,30590,1,49.99,19.49,1,452181,2015-02-22 04:23:48,378003,49.99,30.500000000000004
37713,30590,2,59.99,22.49,0,452181,2015-02-22 04:23:48,378003,59.99,37.5
37714,30591,3,45.99,14.49,1,452184,2015-02-22 04:27:48,378006,45.99,31.5
37715,30592,4,29.99,9.49,1,452188,2015-02-22 05:08:22,378010,29.99,20.5
37716,30593,1,49.99,19.49,1,452189,2015-02-22 05:10:40,378011,49.99,30.500000000000004
37717,30593,4,29.99,9.49,0,452189,2015-02-22 05:10:40,378011,29.99,20.5
37718,30594,2,59.99,22.49,1,452192,2015-02-22 05:34:35,378013,59.99,37.5
37719,30594,4,29.99,9.49,0,452192,2015-02-22 05:34:35,378013,29.99,20.5
37720,30595,4,29.99,9.49,1,452213,2015-02-22 06:56:47,357336,29.99,20.5
37721,30596,1,49.99,19.49,1,452215,2015-02-22 07:19:24,358858,49.99,30.500000000000004
37722,30596,4,29.99,9.49,0,452215,2015-02-22 07:19:24,358858,29.99,20.5
37723,30597,1,49.99,19.49,1,452218,2015-02-22 07:23:04,349255,49.99,30.500000000000004
37724,30597,4,29.99,9.49,0,452218,2015-02-22 07:23:04,349255,29.99,20.5
37725,30598,1,49.99,19.49,1,452223,2015-02-22 08:00:42,359337,49.99,30.500000000000004
37726,30599,1,49.99,19.49,1,452232,2015-02-22 08:46:26,378040,49.99,30.500000000000004
37727,30600,3,45.99,14.49,1,452233,2015-02-22 08:58:52,337528,45.99,31.5
37728,30601,2,59.99,22.49,1,452239,2015-02-22 09:30:41,378044,59.99,37.5
37729,30601,3,45.99,14.49,0,452239,2015-02-22 09:30:41,378044,45.99,31.5
37730,30602,1,49.99,19.49,1,452281,2015-02-22 11:37:07,378079,49.99,30.500000000000004
37731,30602,4,29.99,9.49,0,452281,2015-02-22 11:37:07,378079,29.99,20.5
37732,30603,2,59.99,22.49,1,452286,2015-02-22 11:39:03,378083,59.99,37.5
37733,30604,1,49.99,19.49,1,452323,2015-02-22 13:16:10,378113,49.99,30.500000000000004
37734,30605,4,29.99,9.49,1,452346,2015-02-22 14:46:22,343351,29.99,20.5
37735,30606,1,49.99,19.49,1,452347,2015-02-22 14:52:18,378130,49.99,30.500000000000004
37736,30607,3,45.99,14.49,1,452356,2015-02-22 15:17:21,378137,45.99,31.5
37737,30608,1,49.99,19.49,1,452360,2015-02-22 15:28:31,378141,49.99,30.500000000000004
37738,30608,4,29.99,9.49,0,452360,2015-02-22 15:28:31,378141,29.99,20.5
37739,30609,1,49.99,19.49,1,452389,2015-02-22 17:13:06,378164,49.99,30.500000000000004
37740,30609,4,29.99,9.49,0,452389,2015-02-22 17:13:06,378164,29.99,20.5
37741,30610,1,49.99,19.49,1,452390,2015-02-22 17:13:59,378165,49.99,30.500000000000004
37742,30611,1,49.99,19.49,1,452396,2015-02-22 17:14:41,378171,49.99,30.500000000000004
37743,30612,1,49.99,19.49,1,452425,2015-02-22 19:13:23,355623,49.99,30.500000000000004
37744,30612,3,45.99,14.49,0,452425,2015-02-22 19:13:23,355623,45.99,31.5
37745,30613,1,49.99,19.49,1,452433,2015-02-22 19:38:16,378196,49.99,30.500000000000004
37746,30614,1,49.99,19.49,1,452445,2015-02-22 20:09:18,334298,49.99,30.500000000000004
37747,30614,4,29.99,9.49,0,452445,2015-02-22 20:09:18,334298,29.99,20.5
37748,30615,1,49.99,19.49,1,452448,2015-02-22 20:17:01,321408,49.99,30.500000000000004
37749,30616,2,59.99,22.49,1,452461,2015-02-22 20:35:41,378216,59.99,37.5
37750,30617,1,49.99,19.49,1,452485,2015-02-22 21:37:09,378234,49.99,30.500000000000004
37751,30618,3,45.99,14.49,1,452492,2015-02-22 21:53:50,341947,45.99,31.5
37752,30618,4,29.99,9.49,0,452492,2015-02-22 21:53:50,341947,29.99,20.5
37753,30619,1,49.99,19.49,1,452503,2015-02-22 22:09:15,348020,49.99,30.500000000000004
37754,30620,1,49.99,19.49,1,452541,2015-02-22 23:17:04,378274,49.99,30.500000000000004
37755,30621,1,49.99,19.49,1,452548,2015-02-22 23:49:38,321170,49.99,30.500000000000004
37756,30621,4,29.99,9.49,0,452548,2015-02-22 23:49:38,321170,29.99,20.5
37757,30622,3,45.99,14.49,1,452552,2015-02-22 23:53:03,378282,45.99,31.5
37758,30623,2,59.99,22.49,1,452556,2015-02-22 23:59:35,354241,59.99,37.5
37759,30623,3,45.99,14.49,0,452556,2015-02-22 23:59:35,354241,45.99,31.5
37760,30624,1,49.99,19.49,1,452559,2015-02-23 00:02:59,378288,49.99,30.500000000000004
37761,30625,1,49.99,19.49,1,452565,2015-02-23 00:12:23,378293,49.99,30.500000000000004
37762,30625,4,29.99,9.49,0,452565,2015-02-23 00:12:23,378293,29.99,20.5
37763,30626,1,49.99,19.49,1,452600,2015-02-23 01:34:19,378317,49.99,30.500000000000004
37764,30627,2,59.99,22.49,1,452617,2015-02-23 02:23:56,348436,59.99,37.5
37765,30627,3,45.99,14.49,0,452617,2015-02-23 02:23:56,348436,45.99,31.5
37766,30628,2,59.99,22.49,1,452635,2015-02-23 03:36:41,378342,59.99,37.5
37767,30628,1,49.99,19.49,0,452635,2015-02-23 03:36:41,378342,49.99,30.500000000000004
37768,30629,2,59.99,22.49,1,452649,2015-02-23 04:42:06,378353,59.99,37.5
37769,30630,1,49.99,19.49,1,452667,2015-02-23 05:40:37,378366,49.99,30.500000000000004
37770,30631,1,49.99,19.49,1,452689,2015-02-23 07:10:30,378385,49.99,30.500000000000004
37771,30631,4,29.99,9.49,0,452689,2015-02-23 07:10:30,378385,29.99,20.5
37772,30632,3,45.99,14.49,1,452693,2015-02-23 07:24:09,378389,45.99,31.5
37773,30633,1,49.99,19.49,1,452709,2015-02-23 08:00:27,313542,49.99,30.500000000000004
37774,30634,2,59.99,22.49,1,452718,2015-02-23 08:16:22,378408,59.99,37.5
37775,30634,4,29.99,9.49,0,452718,2015-02-23 08:16:22,378408,29.99,20.5
37776,30635,4,29.99,9.49,1,452711,2015-02-23 08:16:39,378403,29.99,20.5
37777,30636,3,45.99,14.49,1,452732,2015-02-23 08:54:09,378419,45.99,31.5
37778,30636,4,29.99,9.49,0,452732,2015-02-23 08:54:09,378419,29.99,20.5
37779,30637,1,49.99,19.49,1,452767,2015-02-23 09:41:05,378446,49.99,30.500000000000004
37780,30638,2,59.99,22.49,1,452774,2015-02-23 09:50:00,378452,59.99,37.5
37781,30639,4,29.99,9.49,1,452784,2015-02-23 09:58:53,378460,29.99,20.5
37782,30639,1,49.99,19.49,0,452784,2015-02-23 09:58:53,378460,49.99,30.500000000000004
37783,30640,1,49.99,19.49,1,452787,2015-02-23 09:59:45,378463,49.99,30.500000000000004
37784,30641,1,49.99,19.49,1,452795,2015-02-23 10:06:47,378471,49.99,30.500000000000004
37785,30641,2,59.99,22.49,0,452795,2015-02-23 10:06:47,378471,59.99,37.5
37786,30642,1,49.99,19.49,1,452799,2015-02-23 10:11:56,378475,49.99,30.500000000000004
37787,30643,3,45.99,14.49,1,452815,2015-02-23 10:23:47,378486,45.99,31.5
37788,30644,2,59.99,22.49,1,452847,2015-02-23 10:50:14,378508,59.99,37.5
37789,30645,1,49.99,19.49,1,452854,2015-02-23 11:00:01,347800,49.99,30.500000000000004
37790,30646,1,49.99,19.49,1,452860,2015-02-23 11:07:00,378517,49.99,30.500000000000004
37791,30646,4,29.99,9.49,0,452860,2015-02-23 11:07:00,378517,29.99,20.5
37792,30647,1,49.99,19.49,1,452853,2015-02-23 11:07:57,372649,49.99,30.500000000000004
37793,30648,1,49.99,19.49,1,452859,2015-02-23 11:09:25,378516,49.99,30.500000000000004
37794,30648,2,59.99,22.49,0,452859,2015-02-23 11:09:25,378516,59.99,37.5
37795,30649,1,49.99,19.49,1,452867,2015-02-23 11:21:38,378524,49.99,30.500000000000004
37796,30649,4,29.99,9.49,0,452867,2015-02-23 11:21:38,378524,29.99,20.5
37797,30650,2,59.99,22.49,1,452871,2015-02-23 11:26:00,378527,59.99,37.5
37798,30651,3,45.99,14.49,1,452885,2015-02-23 11:38:04,378538,45.99,31.5
37799,30652,1,49.99,19.49,1,452884,2015-02-23 11:41:01,342221,49.99,30.500000000000004
37800,30652,3,45.99,14.49,0,452884,2015-02-23 11:41:01,342221,45.99,31.5
37801,30653,1,49.99,19.49,1,452886,2015-02-23 11:45:14,378539,49.99,30.500000000000004
37802,30653,4,29.99,9.49,0,452886,2015-02-23 11:45:14,378539,29.99,20.5
37803,30654,1,49.99,19.49,1,452920,2015-02-23 12:21:30,378566,49.99,30.500000000000004
37804,30655,1,49.99,19.49,1,452963,2015-02-23 13:03:14,378603,49.99,30.500000000000004
37805,30656,1,49.99,19.49,1,452962,2015-02-23 13:10:13,308940,49.99,30.500000000000004
37806,30656,4,29.99,9.49,0,452962,2015-02-23 13:10:13,308940,29.99,20.5
37807,30657,1,49.99,19.49,1,452996,2015-02-23 13:34:30,378630,49.99,30.500000000000004
37808,30658,1,49.99,19.49,1,452997,2015-02-23 13:36:29,378631,49.99,30.500000000000004
37809,30658,4,29.99,9.49,0,452997,2015-02-23 13:36:29,378631,29.99,20.5
37810,30659,1,49.99,19.49,1,453033,2015-02-23 14:11:56,351605,49.99,30.500000000000004
37811,30659,4,29.99,9.49,0,453033,2015-02-23 14:11:56,351605,29.99,20.5
37812,30660,1,49.99,19.49,1,453036,2015-02-23 14:20:55,378661,49.99,30.500000000000004
37813,30661,1,49.99,19.49,1,453045,2015-02-23 14:21:45,352491,49.99,30.500000000000004
37814,30661,3,45.99,14.49,0,453045,2015-02-23 14:21:45,352491,45.99,31.5
37815,30662,1,49.99,19.49,1,453046,2015-02-23 14:27:27,378667,49.99,30.500000000000004
37816,30663,2,59.99,22.49,1,453062,2015-02-23 14:43:58,378677,59.99,37.5
37817,30664,1,49.99,19.49,1,453061,2015-02-23 14:44:20,342062,49.99,30.500000000000004
37818,30665,4,29.99,9.49,1,453055,2015-02-23 14:44:33,378672,29.99,20.5
37819,30666,1,49.99,19.49,1,453081,2015-02-23 15:06:11,378692,49.99,30.500000000000004
37820,30667,2,59.99,22.49,1,453091,2015-02-23 15:21:51,378701,59.99,37.5
37821,30668,4,29.99,9.49,1,453096,2015-02-23 15:27:09,378706,29.99,20.5
37822,30669,1,49.99,19.49,1,453116,2015-02-23 15:41:11,378721,49.99,30.500000000000004
37823,30669,2,59.99,22.49,0,453116,2015-02-23 15:41:11,378721,59.99,37.5
37824,30670,2,59.99,22.49,1,453115,2015-02-23 15:42:23,378720,59.99,37.5
37825,30671,2,59.99,22.49,1,453137,2015-02-23 16:13:17,378739,59.99,37.5
37826,30672,1,49.99,19.49,1,453144,2015-02-23 16:22:49,378744,49.99,30.500000000000004
37827,30672,3,45.99,14.49,0,453144,2015-02-23 16:22:49,378744,45.99,31.5
37828,30673,2,59.99,22.49,1,453143,2015-02-23 16:24:15,378743,59.99,37.5
37829,30674,1,49.99,19.49,1,453145,2015-02-23 16:24:52,378745,49.99,30.500000000000004
37830,30675,4,29.99,9.49,1,453156,2015-02-23 16:37:23,378754,29.99,20.5
37831,30676,1,49.99,19.49,1,453157,2015-02-23 16:41:08,378755,49.99,30.500000000000004
37832,30676,4,29.99,9.49,0,453157,2015-02-23 16:41:08,378755,29.99,20.5
37833,30677,1,49.99,19.49,1,453172,2015-02-23 16:43:36,374871,49.99,30.500000000000004
37834,30677,3,45.99,14.49,0,453172,2015-02-23 16:43:36,374871,45.99,31.5
37835,30678,1,49.99,19.49,1,453187,2015-02-23 16:58:53,378778,49.99,30.500000000000004
37836,30678,4,29.99,9.49,0,453187,2015-02-23 16:58:53,378778,29.99,20.5
37837,30679,4,29.99,9.49,1,453188,2015-02-23 17:01:11,378779,29.99,20.5
37838,30680,1,49.99,19.49,1,453203,2015-02-23 17:08:44,368187,49.99,30.500000000000004
37839,30681,1,49.99,19.49,1,453210,2015-02-23 17:17:23,378796,49.99,30.500000000000004
37840,30682,1,49.99,19.49,1,453226,2015-02-23 17:35:52,323215,49.99,30.500000000000004
37841,30682,3,45.99,14.49,0,453226,2015-02-23 17:35:52,323215,45.99,31.5
37842,30683,1,49.99,19.49,1,453265,2015-02-23 18:08:34,330511,49.99,30.500000000000004
37843,30684,2,59.99,22.49,1,453266,2015-02-23 18:10:15,356244,59.99,37.5
37844,30685,1,49.99,19.49,1,453269,2015-02-23 18:14:22,378846,49.99,30.500000000000004
37845,30686,2,59.99,22.49,1,453271,2015-02-23 18:17:57,336111,59.99,37.5
37846,30687,4,29.99,9.49,1,453285,2015-02-23 18:31:31,378855,29.99,20.5
37847,30688,2,59.99,22.49,1,453290,2015-02-23 18:40:57,378859,59.99,37.5
37848,30689,1,49.99,19.49,1,453312,2015-02-23 19:11:44,378876,49.99,30.500000000000004
37849,30690,4,29.99,9.49,1,453325,2015-02-23 19:26:03,378887,29.99,20.5
37850,30691,1,49.99,19.49,1,453332,2015-02-23 19:35:21,378891,49.99,30.500000000000004
37851,30692,1,49.99,19.49,1,453348,2015-02-23 19:58:33,378901,49.99,30.500000000000004
37852,30693,1,49.99,19.49,1,453354,2015-02-23 20:08:26,366287,49.99,30.500000000000004
37853,30694,4,29.99,9.49,1,453367,2015-02-23 20:28:11,378916,29.99,20.5
37854,30695,1,49.99,19.49,1,453368,2015-02-23 20:31:14,344087,49.99,30.500000000000004
37855,30695,3,45.99,14.49,0,453368,2015-02-23 20:31:14,344087,45.99,31.5
37856,30696,1,49.99,19.49,1,453369,2015-02-23 20:41:10,369442,49.99,30.500000000000004
37857,30696,4,29.99,9.49,0,453369,2015-02-23 20:41:10,369442,29.99,20.5
37858,30697,2,59.99,22.49,1,453410,2015-02-23 21:47:11,378949,59.99,37.5
37859,30698,1,49.99,19.49,1,453430,2015-02-23 22:12:27,338451,49.99,30.500000000000004
37860,30698,2,59.99,22.49,0,453430,2015-02-23 22:12:27,338451,59.99,37.5
37861,30699,3,45.99,14.49,1,453435,2015-02-23 22:28:13,378970,45.99,31.5
37862,30700,1,49.99,19.49,1,453461,2015-02-23 23:21:30,378993,49.99,30.500000000000004
37863,30701,4,29.99,9.49,1,453503,2015-02-24 01:22:40,379027,29.99,20.5
37864,30702,3,45.99,14.49,1,453508,2015-02-24 01:54:20,379032,45.99,31.5
37865,30702,4,29.99,9.49,0,453508,2015-02-24 01:54:20,379032,29.99,20.5
37866,30703,1,49.99,19.49,1,453514,2015-02-24 02:01:13,379037,49.99,30.500000000000004
37867,30703,4,29.99,9.49,0,453514,2015-02-24 02:01:13,379037,29.99,20.5
37868,30704,1,49.99,19.49,1,453513,2015-02-24 02:05:24,379036,49.99,30.500000000000004
37869,30705,1,49.99,19.49,1,453533,2015-02-24 03:30:33,379054,49.99,30.500000000000004
